2.828427124746190291e+00
1.767766952966368932e-01
1.414213562373095145e+00
5.000000000000000000e-01
2.000000000000000000e+00
2.500000000000000000e-01
7.071067811865475727e-01
1.767766952966368932e-01
2.828427124746190291e+00
3.535533905932737864e-01
