7.071067811865475727e-01
8.838834764831844659e-02
7.071067811865475727e-01
2.500000000000000000e-01
1.414213562373095145e+00
1.250000000000000000e-01
2.000000000000000000e+00
6.250000000000000000e-02
2.000000000000000000e+00
6.250000000000000000e-02
