1.414213562373095145e+00
8.838834764831844659e-02
1.414213562373095145e+00
6.250000000000000000e-02
1.414213562373095145e+00
6.250000000000000000e-02
2.828427124746190291e+00
2.762135864009951456e-03
4.000000000000000000e+00
1.562500000000000000e-02
