5.000000000000000000e-01
5.000000000000000000e-01
1.414213562373095145e+00
1.000000000000000000e+00
2.000000000000000000e+00
7.071067811865475727e-01
1.000000000000000000e+00
2.500000000000000000e-01
5.000000000000000000e-01
5.000000000000000000e-01
