1.000000000000000000e+00
2.500000000000000000e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.414213562373095145e+00
1.767766952966368932e-01
2.000000000000000000e+00
1.414213562373095145e+00
2.262741699796952233e+01
2.209708691207961165e-02
